Date,Open,High,Low,Close,Adj Close,Volume
2018-08-16,32.810001,33.840000,32.810001,33.840000,33.131844,25
2018-08-17,33.299999,33.349998,33.150002,33.150002,32.456280,80
2018-08-20,32.919998,33.669998,32.919998,33.669998,32.965397,150
2018-08-21,34.869999,34.990002,34.500000,34.990002,34.257771,434
2018-08-22,34.840000,34.840000,34.080002,34.080002,33.366821,30
2018-08-23,33.680000,33.680000,33.610001,33.610001,32.906658,0
2018-08-24,33.360001,33.360001,33.360001,33.360001,32.661888,0
2018-08-27,33.340000,33.950001,33.340000,33.950001,33.239540,59
2018-08-28,33.669998,34.009998,33.669998,34.009998,33.298283,0
2018-08-29,34.680000,34.680000,34.509998,34.509998,33.787819,100
2018-08-30,34.410000,34.630001,34.410000,34.630001,33.905308,0
2018-08-31,34.400002,34.599998,34.400002,34.599998,33.875938,300
2018-09-03,34.680000,34.680000,34.680000,34.680000,33.954262,0
2018-09-04,34.770000,35.169998,34.770000,35.169998,34.434006,28
2018-09-05,35.049999,35.240002,35.049999,35.240002,34.502548,0
2018-09-06,33.930000,33.950001,33.419998,33.419998,32.720627,75
2018-09-07,32.880001,33.540001,32.880001,33.540001,32.838120,0
2018-09-10,33.130001,33.459999,33.130001,33.459999,32.759792,272
2018-09-11,33.720001,34.520000,33.720001,34.520000,33.797607,0
2018-09-12,34.480000,34.750000,34.480000,34.650002,33.924892,121
2018-09-13,33.570000,33.820000,33.570000,33.820000,33.112263,0
2018-09-14,33.529999,33.759998,33.529999,33.759998,33.053513,0
2018-09-17,33.970001,33.970001,33.970001,33.970001,33.259125,0
2018-09-18,34.250000,34.310001,33.889999,33.970001,33.259125,0
2018-09-19,34.720001,34.720001,34.720001,34.720001,33.993423,0
2018-09-20,35.380001,35.389999,35.380001,35.389999,34.649406,0
2018-09-21,35.360001,35.779999,35.360001,35.779999,35.031242,100
2018-09-24,36.959999,36.959999,36.240002,36.240002,35.481617,300
2018-09-25,35.509998,35.509998,35.509998,35.509998,34.766895,0
2018-09-26,34.500000,34.869999,34.500000,34.869999,34.140289,0
2018-09-27,34.860001,34.860001,34.860001,34.860001,34.130497,0
2018-09-28,35.480000,35.480000,35.480000,35.480000,34.737522,0
2018-10-01,35.470001,35.470001,35.470001,35.470001,34.727734,0
2018-10-02,34.099998,34.130001,33.580002,33.689999,32.984978,296
2018-10-04,33.720001,33.720001,33.520000,33.520000,32.818539,0
2018-10-05,32.790001,32.790001,32.389999,32.389999,31.712187,0
2018-10-08,31.559999,31.559999,31.500000,31.500000,30.840811,0
2018-10-09,31.100000,31.100000,29.930000,29.930000,29.303665,400
2018-10-10,29.000000,29.000000,28.170000,28.170000,27.580496,90
2018-10-11,27.010000,27.230000,27.010000,27.129999,26.562258,35
2018-10-12,27.559999,27.559999,27.120001,27.120001,26.552473,0
2018-10-15,26.590000,26.590000,26.580000,26.580000,26.023769,0
2018-10-16,27.299999,27.299999,27.299999,27.299999,26.728701,0
2018-10-17,29.219999,29.330000,29.219999,29.330000,28.716221,0
2018-10-18,29.049999,29.049999,29.000000,29.000000,28.393127,245
2018-10-19,27.809999,27.809999,27.809999,27.809999,27.228029,0
2018-10-22,27.620001,27.910000,27.620001,27.910000,27.325935,60
2018-10-23,27.629999,27.629999,26.799999,27.350000,26.777657,0
2018-10-24,28.100000,28.100000,28.100000,28.100000,27.511961,0
2018-10-25,26.719999,26.719999,26.719999,26.719999,26.160839,0
2018-10-26,28.030001,28.120001,27.760000,27.760000,27.179077,12
2018-10-29,29.600000,29.600000,29.190001,29.330000,28.716221,172
2018-10-30,28.520000,29.850000,28.520000,29.850000,29.225342,0
2018-10-31,30.360001,31.580000,30.360001,31.580000,30.919136,0
2018-11-01,30.709999,31.209999,30.709999,31.209999,30.556879,0
2018-11-02,31.629999,32.549999,31.629999,32.549999,31.868837,150
2018-11-05,31.700001,31.700001,31.440001,31.440001,30.876926,0
2018-11-06,31.180000,31.309999,30.990000,31.000000,30.444805,63
2018-11-07,30.520000,31.950001,30.520000,31.950001,31.377790,25
2018-11-08,32.180000,32.180000,32.040001,32.040001,31.466181,400
2018-11-09,32.299999,32.340000,32.070000,32.070000,31.495642,10
2018-11-12,32.049999,32.980000,32.049999,32.980000,32.389343,1040
2018-11-13,32.700001,33.820000,32.700001,33.820000,33.214302,0
2018-11-14,33.250000,33.689999,33.250000,33.570000,32.968777,1465
2018-11-15,33.450001,33.450001,32.490002,32.490002,31.908127,82
2018-11-16,33.110001,33.110001,32.770000,32.770000,32.183102,0
2018-11-19,32.029999,32.029999,32.020000,32.020000,31.446537,0
2018-11-20,30.940001,31.500000,30.910000,31.500000,30.935852,60
2018-11-21,31.049999,32.459999,31.049999,32.459999,31.878654,0
2018-11-22,31.660000,31.850000,31.660000,31.850000,31.279585,0
2018-11-23,31.629999,32.610001,31.629999,32.610001,32.025970,0
2018-11-26,33.349998,33.910000,33.349998,33.910000,33.302689,0
2018-11-27,33.619999,33.959999,33.619999,33.959999,33.351791,0
2018-11-28,33.779999,34.639999,33.779999,34.049999,33.440182,6
2018-11-29,33.889999,34.250000,33.889999,34.250000,33.636597,0
2018-11-30,33.549999,34.520000,33.549999,34.520000,33.901760,0
2018-12-03,35.750000,35.750000,35.000000,35.000000,34.373169,0
2018-12-04,34.349998,34.349998,34.209999,34.209999,33.597317,60
2018-12-05,32.340000,32.549999,32.340000,32.549999,31.967047,0
2018-12-06,32.119999,32.119999,32.070000,32.070000,31.495642,0
2018-12-07,32.299999,32.299999,29.740000,29.740000,29.207373,200
2018-12-10,29.190001,29.500000,29.059999,29.500000,28.971672,371
2018-12-11,29.709999,30.459999,29.709999,30.459999,29.914476,104
2018-12-12,30.059999,30.059999,30.030001,30.030001,29.492180,0
2018-12-13,30.040001,30.040001,29.500000,29.500000,28.971672,1000
2018-12-14,28.170000,28.170000,28.170000,28.170000,27.665489,0
2018-12-17,28.469999,28.469999,28.250000,28.250000,27.744057,0
2018-12-18,28.049999,29.080000,27.950001,29.080000,28.559193,50
2018-12-19,29.290001,29.639999,29.290001,29.639999,29.109163,0
2018-12-20,28.240000,28.420000,28.139999,28.420000,27.911013,0
2018-12-21,27.670000,28.129999,27.670000,28.129999,27.626205,0
2018-12-27,28.070000,28.070000,27.150000,27.150000,26.663757,838
2018-12-28,27.799999,27.799999,27.780001,27.780001,27.282476,44
2019-01-02,27.809999,28.650000,27.549999,28.650000,28.136892,4
2019-01-03,27.570000,27.570000,25.969999,26.250000,25.779877,5
2019-01-04,26.200001,27.059999,26.200001,27.059999,26.575369,0
2019-01-07,27.959999,27.959999,27.900000,27.940001,27.439611,178
2019-01-08,28.620001,29.010000,28.620001,28.879999,28.362772,100
2019-01-09,28.110001,28.400000,28.110001,28.400000,27.891369,0
2019-01-10,28.650000,28.650000,25.850000,26.740000,26.261101,130
2019-01-11,27.590000,27.590000,27.400000,27.400000,26.909281,0
2019-01-14,27.260000,27.620001,26.920000,27.620001,27.125340,30
2019-01-15,27.450001,28.320000,27.450001,28.320000,27.812803,53
2019-01-16,28.500000,28.950001,28.500000,28.950001,28.431522,100
2019-01-17,28.680000,29.070000,28.680000,29.070000,28.549370,100
2019-01-18,29.360001,29.360001,29.170000,29.170000,28.647581,0
2019-01-21,29.660000,29.660000,29.660000,29.660000,29.128805,0
2019-01-22,29.750000,29.750000,29.570000,29.570000,29.040417,0
2019-01-23,28.639999,28.639999,28.190001,28.190001,27.685131,0
2019-01-24,27.780001,29.309999,27.780001,29.309999,28.785072,0
2019-01-25,29.549999,30.219999,29.549999,30.219999,29.678774,0
2019-01-28,30.730000,31.930000,30.480000,31.930000,31.358149,400
2019-01-29,31.799999,32.139999,31.500000,32.000000,31.426897,490
2019-01-30,31.559999,32.080002,31.559999,31.969999,31.397432,97
2019-01-31,31.490000,31.650000,31.250000,31.250000,30.690329,84
2019-02-01,31.080000,31.469999,31.070000,31.469999,30.906387,18
2019-02-04,31.379999,32.009998,31.360001,32.009998,31.436716,0
2019-02-05,32.259998,32.299999,31.910000,32.220001,31.742121,81
2019-02-06,32.250000,32.320000,32.250000,32.320000,31.840635,0
2019-02-07,32.090000,32.090000,32.040001,32.040001,31.564789,0
2019-02-08,31.520000,31.820000,31.520000,31.820000,31.348051,0
2019-02-11,31.610001,32.250000,31.610001,32.240002,31.761822,302
2019-02-12,32.369999,32.689999,32.330002,32.689999,32.205147,100
2019-02-13,31.469999,31.969999,31.469999,31.910000,31.436716,65
2019-02-14,31.969999,31.969999,31.969999,31.969999,31.495827,0
2019-02-15,31.740000,32.009998,31.740000,32.009998,31.535231,123
2019-02-18,30.820000,31.180000,30.820000,31.180000,30.717543,150
2019-02-19,30.840000,31.250000,30.840000,31.250000,30.786505,300
2019-02-20,31.469999,31.469999,30.610001,30.610001,30.155998,307
2019-02-21,30.740000,30.740000,30.740000,30.740000,30.284069,0
2019-02-22,30.650000,31.110001,30.650000,31.110001,30.648581,0
2019-02-25,31.150000,31.910000,31.150000,31.910000,31.436716,18
2019-02-26,31.370001,32.000000,31.360001,32.000000,31.525381,82
2019-02-27,31.670000,31.670000,31.209999,31.209999,30.747097,2
2019-02-28,31.129999,31.129999,30.950001,30.980000,30.520508,165
2019-03-01,31.260000,31.260000,30.719999,30.719999,30.264366,55
2019-03-04,30.379999,30.510000,30.379999,30.510000,30.057482,414
2019-03-05,29.600000,29.990000,29.320000,29.990000,29.545193,1375
2019-03-06,29.230000,29.230000,28.990000,28.990000,28.560024,86
2019-03-07,28.730000,28.730000,28.150000,28.150000,27.732485,0
2019-03-08,28.459999,28.840000,28.120001,28.260000,27.840853,40
2019-03-11,28.209999,28.620001,28.200001,28.620001,28.195515,0
2019-03-12,28.410000,28.410000,27.790001,27.790001,27.377823,150
2019-03-13,27.230000,27.600000,27.230000,27.600000,27.190643,0
2019-03-14,28.020000,28.330000,28.020000,28.330000,27.909815,0
2019-03-15,28.270000,28.350000,28.120001,28.120001,27.702929,25
2019-03-18,27.969999,28.000000,27.610001,27.700001,27.289160,473
2019-03-19,27.570000,28.059999,27.570000,28.059999,27.643820,0
2019-03-20,27.770000,27.770000,27.170000,27.170000,26.767019,281
2019-03-21,27.100000,27.100000,27.030001,27.030001,26.629097,100
2019-03-22,27.530001,27.530001,27.190001,27.190001,26.786722,0
2019-03-25,26.900000,26.980000,26.820000,26.980000,26.579836,223
2019-03-26,26.730000,26.889999,26.730000,26.879999,26.481319,23
2019-03-27,26.690001,27.270000,26.690001,27.270000,26.865538,80
2019-03-28,27.430000,27.430000,27.430000,27.430000,27.023163,0
2019-03-29,27.540001,27.709999,27.540001,27.709999,27.299009,0
2019-04-01,28.309999,28.580000,28.309999,28.580000,28.156105,540
2019-04-02,28.750000,29.110001,28.750000,29.110001,28.678246,0
2019-04-03,29.320000,29.940001,29.320000,29.850000,29.407272,0
2019-04-04,30.280001,30.490000,30.139999,30.139999,29.692968,380
2019-04-05,30.110001,30.570000,30.110001,30.570000,30.116592,187
2019-04-08,30.530001,30.530001,29.820000,30.000000,29.555046,1946
2019-04-09,29.985001,30.254999,29.245001,29.245001,28.811245,25
2019-04-10,29.424999,29.885000,29.424999,29.885000,29.441750,300
2019-04-11,30.059999,30.600000,30.059999,30.600000,30.146147,0
2019-04-12,30.790001,31.070000,30.750000,30.750000,30.293922,100
2019-04-15,30.584999,30.584999,30.340000,30.340000,29.890005,138
2019-04-16,29.844999,30.075001,29.844999,29.965000,29.520565,250
2019-04-17,30.799999,30.799999,30.420000,30.420000,29.968815,300
2019-04-18,30.170000,30.555000,30.170000,30.424999,29.973742,0
2019-04-23,29.655001,29.889999,29.655001,29.889999,29.446676,0
2019-04-24,30.155001,30.514999,30.155001,30.514999,30.062407,738
2019-04-25,30.430000,30.430000,30.430000,30.430000,29.978666,0
2019-04-26,30.155001,30.174999,29.139999,29.225000,28.791540,369
2019-04-29,29.790001,30.180000,29.790001,30.180000,29.732374,400
2019-04-30,29.795000,30.400000,29.795000,30.400000,29.949112,0
2019-05-02,30.240000,31.030001,30.240000,31.030001,30.569771,300
2019-05-03,30.334999,31.035000,30.334999,31.035000,30.574694,0
2019-05-06,30.469999,30.469999,30.065001,30.309999,29.860445,256
2019-05-07,30.285000,30.375000,30.285000,30.375000,30.023539,0
2019-05-08,30.160000,30.570000,30.160000,30.570000,30.216282,0
2019-05-09,29.895000,29.895000,29.520000,29.520000,29.178432,0
2019-05-10,30.084999,30.084999,29.860001,29.860001,29.514498,0
2019-05-13,29.865000,29.865000,29.290001,29.290001,28.951092,0
2019-05-14,28.500000,29.055000,28.500000,29.055000,28.718811,0
2019-05-15,28.889999,28.889999,28.305000,28.305000,27.977489,88
2019-05-16,28.510000,28.674999,28.510000,28.674999,28.343208,0
2019-05-17,28.730000,28.730000,28.594999,28.594999,28.264133,0
2019-05-20,28.160000,28.160000,27.100000,27.525000,27.206514,249
2019-05-21,27.959999,28.325001,27.799999,28.325001,27.997259,300
2019-05-22,27.895000,28.084999,26.775000,26.775000,26.465191,550
2019-05-23,26.600000,26.600000,26.545000,26.545000,26.237854,0
2019-05-24,26.320000,26.430000,26.320000,26.430000,26.124186,0
2019-05-27,25.990000,25.990000,25.990000,25.990000,25.689276,0
2019-05-28,25.990000,26.135000,25.815001,25.815001,25.516302,109
2019-05-29,25.510000,25.510000,25.240000,25.240000,24.947954,0
2019-05-30,25.535000,25.639999,25.129999,25.129999,24.839226,465
2019-05-31,24.879999,24.879999,24.815001,24.815001,24.527874,0
2019-06-03,23.910000,24.395000,23.910000,24.395000,24.112732,1084
2019-06-04,24.174999,25.235001,24.174999,25.235001,24.943014,0
2019-06-05,26.235001,26.365000,26.235001,26.365000,26.059937,0
2019-06-06,26.920000,26.995001,26.920000,26.995001,26.682650,0
2019-06-07,26.875000,27.045000,26.875000,27.045000,26.732069,50
2019-06-11,27.280001,27.334999,27.145000,27.275000,26.959408,9
2019-06-12,26.865000,27.084999,26.865000,27.084999,26.771605,0
2019-06-13,27.709999,28.660000,27.709999,28.660000,28.328382,0
2019-06-14,29.230000,29.330000,29.230000,29.330000,28.990629,0
2019-06-17,29.075001,29.094999,28.430000,29.094999,28.758348,576
2019-06-18,28.834999,29.200001,28.834999,29.200001,28.862135,0
2019-06-19,28.905001,29.405001,28.885000,29.080000,28.743523,203
2019-06-20,29.465000,29.465000,29.385000,29.385000,29.044994,0
2019-06-21,28.320000,28.320000,28.219999,28.219999,27.893471,100
2019-06-24,27.635000,27.635000,27.635000,27.635000,27.315241,0
2019-06-25,27.645000,28.145000,27.645000,28.145000,27.819342,0
2019-06-26,27.379999,27.900000,27.370001,27.455000,27.137323,353
2019-06-27,27.605000,28.305000,27.570000,28.305000,27.977489,317
2019-06-28,28.115000,28.625000,28.115000,28.625000,28.293789,0
2019-07-01,28.969999,29.355000,28.945000,28.945000,28.610085,200
2019-07-02,28.980000,29.040001,28.834999,28.834999,28.501354,300
2019-07-03,28.375000,28.715000,28.375000,28.715000,28.382746,0
2019-07-04,28.885000,28.885000,28.885000,28.885000,28.550779,0
2019-07-05,28.910000,29.150000,28.545000,28.545000,28.214712,100
2019-07-08,28.665001,29.049999,28.665001,29.049999,28.713869,1
2019-07-09,28.959999,28.980000,28.959999,28.980000,28.644678,100
2019-07-10,28.725000,29.379999,28.700001,29.379999,29.040049,21
2019-07-11,29.115000,29.410000,29.115000,29.350000,29.010399,207
2019-07-12,29.209999,29.469999,29.209999,29.469999,29.129009,0
2019-07-15,29.820000,29.820000,29.695000,29.695000,29.351408,200
2019-07-16,29.719999,30.455000,29.719999,30.455000,30.102612,0
2019-07-17,30.410000,30.410000,30.025000,30.025000,29.677586,70
2019-07-18,29.565001,29.605000,29.215000,29.605000,29.262447,110
2019-07-19,29.905001,30.290001,29.905001,30.290001,29.939522,60
2019-07-22,29.340000,29.594999,29.340000,29.594999,29.252563,0
2019-07-23,29.540001,29.565001,29.254999,29.549999,29.208084,80
2019-07-24,30.110001,30.594999,30.110001,30.594999,30.240993,90
2019-07-25,31.115000,31.115000,29.635000,29.635000,29.292099,35
2019-07-26,28.525000,28.825001,28.525000,28.825001,28.491474,645
2019-07-29,27.950001,27.950001,27.950001,27.950001,27.626598,3
2019-07-30,27.475000,27.475000,27.180000,27.180000,26.865509,0
2019-07-31,27.490000,27.615000,27.490000,27.615000,27.295473,0
2019-08-01,27.469999,27.469999,27.375000,27.375000,27.058250,0
2019-08-02,26.670000,26.670000,26.629999,26.629999,26.321869,0
2019-08-05,25.924999,26.150000,25.465000,25.465000,25.170351,40
2019-08-06,24.695000,25.805000,24.695000,25.805000,25.606974,0
2019-08-07,25.084999,25.084999,24.865000,25.030001,24.837921,10
2019-08-08,25.445000,25.995001,25.445000,25.995001,25.795517,0
2019-08-09,25.770000,25.770000,25.525000,25.525000,25.329121,0
2019-08-12,25.615000,25.615000,24.975000,24.975000,24.783342,0
2019-08-13,24.610001,24.745001,24.610001,24.745001,24.555109,0
2019-08-14,24.525000,24.525000,23.850000,23.920000,23.736439,350
2019-08-15,23.325001,23.325001,23.120001,23.120001,22.942579,0
