Date,Open,High,Low,Close,Adj Close,Volume,P/N
5/31/2019,124.230003,124.620003,123.32,123.68,122.851486,26646800,Negative
6/3/2019,123.849998,124.370003,119.010002,119.839996,119.037209,37983600,Negative
6/4/2019,121.279999,123.279999,120.650002,123.160004,122.334969,29382600,Positive
6/5/2019,124.949997,125.870003,124.209999,125.830002,124.987091,24926100,Positive
6/6/2019,126.440002,127.970001,125.599998,127.82,126.963753,21459000,Positive
6/7/2019,129.190002,132.25,128.259995,131.399994,130.51976,33885600,Positive
6/10/2019,132.399994,134.080002,132,132.600006,131.711731,26477100,Positive
6/11/2019,133.880005,134.240005,131.279999,132.100006,131.215088,23913700,Negative
6/12/2019,131.399994,131.970001,130.710007,131.490005,130.609177,17084700,Positive
6/13/2019,131.979996,133,131.559998,132.320007,131.433609,17200800,Positive
6/14/2019,132.259995,133.789993,131.639999,132.449997,131.562744,17821700,Positive
6/17/2019,132.630005,133.729996,132.529999,132.850006,131.960068,14517800,Positive
6/18/2019,134.190002,135.240005,133.570007,135.160004,134.254578,25934500,Positive
6/19/2019,135,135.929993,133.809998,135.690002,134.781021,23744400,Positive
6/20/2019,137.449997,137.660004,135.720001,136.949997,136.032578,33042600,Negative
6/21/2019,136.580002,137.729996,136.460007,136.970001,136.05246,36727900,Positive
6/24/2019,137,138.399994,137,137.779999,136.857025,20628800,Positive
6/25/2019,137.25,137.589996,132.729996,133.429993,132.536163,33327400,Negative
6/26/2019,134.350006,135.740005,133.600006,133.929993,133.032822,23657700,Negative
6/27/2019,134.139999,134.710007,133.509995,134.149994,133.251343,16557500,Positive
6/28/2019,134.570007,134.600006,133.160004,133.960007,133.062622,30043000,Negative
7/1/2019,136.630005,136.699997,134.970001,135.679993,134.771103,22654200,Negative
7/2/2019,136.119995,136.589996,135.339996,136.580002,135.665085,15237800,Positive
7/3/2019,136.800003,137.740005,136.289993,137.460007,136.539185,13629300,Positive
7/5/2019,135.940002,137.330002,135.720001,137.059998,136.141846,18141100,Positive
7/8/2019,136.399994,137.100006,135.369995,136.960007,136.042526,16779700,Positive
7/9/2019,136,136.970001,135.800003,136.460007,135.545883,19953100,Positive
7/10/2019,137.130005,138.580002,137.020004,137.850006,136.926559,24204400,Positive
7/11/2019,138.199997,139.220001,137.869995,138.399994,137.47287,22327900,Positive
7/12/2019,138.850006,139.130005,138.009995,138.899994,137.969528,18936800,Positive
7/15/2019,139.440002,139.539993,138.460007,138.899994,137.969528,16651500,Negative
7/16/2019,138.960007,139.050003,136.520004,137.080002,136.161728,22726100,Negative
7/17/2019,137.699997,137.929993,136.220001,136.270004,135.357162,20211000,Negative
7/18/2019,135.550003,136.619995,134.669998,136.419998,135.506134,30808700,Positive
7/19/2019,140.220001,140.669998,136.449997,136.619995,135.704803,48992400,Negative
7/22/2019,137.410004,139.190002,137.330002,138.429993,137.50267,25074900,Positive
7/23/2019,139.759995,139.990005,138.029999,139.289993,138.356903,18034600,Negative
7/24/2019,138.899994,140.740005,138.850006,140.720001,139.777344,20738300,Positive
7/25/2019,140.429993,140.610001,139.320007,140.190002,139.250885,18356900,Negative
7/26/2019,140.369995,141.679993,140.300003,141.339996,140.393188,19037600,Positive
7/29/2019,141.5,141.509995,139.369995,141.029999,140.085266,16605900,Negative
7/30/2019,140.139999,141.220001,139.800003,140.350006,139.409821,16846500,Positive
7/31/2019,140.330002,140.490005,135.080002,136.270004,135.357162,38598800,Negative
8/1/2019,137,140.940002,136.929993,138.059998,137.135162,40557500,Positive
8/2/2019,138.089996,138.320007,135.259995,136.899994,135.982925,30791600,Negative
8/5/2019,133.300003,133.929993,130.779999,132.210007,131.324356,41821300,Negative
8/6/2019,133.800003,135.679993,133.210007,134.690002,133.787735,32696700,Positive
8/7/2019,133.789993,135.649994,131.830002,135.279999,134.373779,33414500,Positive
8/8/2019,136.600006,138.990005,135.929993,138.889999,137.959595,27496500,Positive
8/9/2019,138.610001,139.380005,136.460007,137.710007,136.787506,23466700,Negative
8/12/2019,137.070007,137.860001,135.240005,135.789993,134.880356,20476600,Negative
8/13/2019,136.050003,138.800003,135,138.600006,137.671555,25154600,Positive
8/14/2019,136.360001,136.919998,133.669998,133.979996,133.525635,32527300,Negative
8/15/2019,134.389999,134.580002,132.25,133.679993,133.226654,28074400,Negative
8/16/2019,134.880005,136.460007,134.720001,136.130005,135.668365,24449100,Positive
8/19/2019,137.850006,138.550003,136.889999,138.410004,137.940628,24355700,Positive
8/20/2019,138.210007,138.710007,137.240005,137.259995,136.794525,21170800,Negative
8/21/2019,138.550003,139.490005,138,138.789993,138.319321,14970300,Positive
8/22/2019,138.660004,139.199997,136.289993,137.779999,137.312759,18697000,Negative
8/23/2019,137.190002,138.350006,132.800003,133.389999,132.937653,38508600,Negative
8/26/2019,134.990005,135.559998,133.899994,135.449997,134.990662,20312600,Positive
8/27/2019,136.389999,136.720001,134.660004,135.740005,135.279678,23102100,Negative
8/28/2019,134.880005,135.759995,133.550003,135.559998,135.100281,17393300,Positive
8/29/2019,137.25,138.440002,136.910004,138.119995,137.651596,20168700,Positive
8/30/2019,139.149994,139.179993,136.270004,137.860001,137.392487,23940100,Negative
9/3/2019,136.610001,137.199997,135.699997,136.039993,135.578659,18869300,Negative
9/4/2019,137.300003,137.690002,136.479996,137.630005,137.163269,17995900,Positive
9/5/2019,139.110001,140.380005,138.759995,140.050003,139.575058,26101800,Positive
9/6/2019,140.029999,140.179993,138.199997,139.100006,138.628296,20824500,Negative
9/9/2019,139.589996,139.75,136.460007,137.520004,137.05365,25773900,Negative
9/10/2019,136.800003,136.889999,134.509995,136.080002,135.61853,28903400,Negative
9/11/2019,135.910004,136.270004,135.089996,136.119995,135.658386,24726100,Positive
9/12/2019,137.850006,138.419998,136.869995,137.520004,137.05365,27010000,Negative
9/13/2019,137.779999,138.059998,136.570007,137.320007,136.854324,23363100,Negative
9/16/2019,135.830002,136.699997,135.660004,136.330002,135.867676,16731400,Positive
9/17/2019,136.960007,137.520004,136.429993,137.389999,136.924088,17814200,Positive
9/18/2019,137.360001,138.669998,136.529999,138.520004,138.050247,23982100,Positive
9/19/2019,140.300003,142.369995,140.070007,141.070007,140.591614,35772100,Positive
9/20/2019,141.009995,141.649994,138.25,139.440002,138.967133,39167300,Negative
9/23/2019,139.229996,139.630005,138.440002,139.139999,138.668152,17139300,Negative
9/24/2019,140.360001,140.690002,136.880005,137.380005,136.914124,29773200,Negative
9/25/2019,137.5,139.960007,136.029999,139.360001,138.887405,21382000,Positive
9/26/2019,139.440002,140.179993,138.440002,139.539993,139.066788,17456600,Positive
9/27/2019,140.149994,140.360001,136.649994,137.729996,137.262924,22477700,Negative
9/30/2019,138.050003,139.220001,137.779999,139.029999,138.558517,17280900,Positive
10/1/2019,139.660004,140.25,137,137.070007,136.605179,21466600,Negative
10/2/2019,136.25,136.369995,133.580002,134.649994,134.193375,30521700,Negative
10/3/2019,134.949997,136.75,133.220001,136.279999,135.817841,24132900,Positive
10/4/2019,136.75,138.25,136.419998,138.119995,137.651596,22897700,Positive
10/7/2019,137.139999,138.179993,137.020004,137.119995,136.654999,15303700,Negative
10/8/2019,137.080002,137.759995,135.619995,135.669998,135.209915,25550500,Negative
10/9/2019,137.460007,138.699997,136.970001,138.240005,137.77121,19749900,Positive
10/10/2019,138.490005,139.669998,138.25,139.100006,138.628296,17654600,Positive
10/11/2019,140.119995,141.029999,139.5,139.679993,139.206314,25446000,Negative
10/14/2019,139.690002,140.289993,139.520004,139.550003,139.076767,13304300,Negative
10/15/2019,140.059998,141.789993,139.809998,141.570007,141.08992,19695700,Positive
10/16/2019,140.789993,140.990005,139.529999,140.410004,139.933838,20751600,Negative
10/17/2019,140.949997,141.419998,139.020004,139.690002,139.216278,21460600,Negative
10/18/2019,139.759995,140,136.559998,137.410004,136.944016,32273500,Negative
10/21/2019,138.449997,138.5,137.009995,138.429993,137.960541,20078200,Negative
10/22/2019,138.970001,140.009995,136.259995,136.369995,135.907532,27431000,Negative
10/23/2019,136.880005,137.449997,135.610001,137.240005,136.774597,29844600,Positive
10/24/2019,139.389999,140.419998,138.669998,139.940002,139.465439,37029300,Positive
10/25/2019,139.339996,141.139999,139.199997,140.729996,140.252747,25959700,Positive
10/28/2019,144.399994,145.669998,143.509995,144.190002,143.701019,35280100,Negative
10/29/2019,144.080002,144.5,142.649994,142.830002,142.345642,20589500,Negative
10/30/2019,143.520004,145,142.789993,144.610001,144.119598,18496600,Positive
10/31/2019,144.899994,144.929993,142.990005,143.369995,142.883804,24605100,Negative
11/1/2019,144.259995,144.419998,142.970001,143.720001,143.23262,33128400,Negative
11/4/2019,144.830002,145,144.160004,144.550003,144.059799,16912000,Negative
11/5/2019,144.970001,145.020004,143.910004,144.460007,143.970108,18250200,Negative
11/6/2019,144.369995,144.520004,143.199997,144.059998,143.571457,16575800,Negative
11/7/2019,143.839996,144.880005,143.770004,144.259995,143.770782,17786700,Positive
11/8/2019,143.979996,145.990005,143.759995,145.960007,145.465027,16732700,Positive
11/11/2019,145.339996,146.419998,144.729996,146.110001,145.614517,14362600,Positive
11/12/2019,146.279999,147.570007,146.059998,147.070007,146.571259,18641600,Positive
11/13/2019,146.740005,147.460007,146.279999,147.309998,146.81044,16919200,Positive
11/14/2019,147.020004,148.410004,147,148.059998,147.557892,19729800,Positive
11/15/2019,148.929993,149.990005,148.270004,149.970001,149.461426,23485700,Positive
11/18/2019,150.070007,150.550003,148.979996,150.339996,149.83017,21534000,Positive
11/19/2019,150.880005,151.330002,150.199997,150.389999,149.87999,23935700,Negative
11/20/2019,150.309998,150.839996,148.460007,149.619995,149.619995,25696800,Negative
11/21/2019,149.399994,149.800003,148.5,149.479996,149.479996,18576100,Positive
11/22/2019,150.070007,150.300003,148.820007,149.589996,149.589996,15901800,Negative
11/25/2019,150,151.350006,149.919998,151.229996,151.229996,22420900,Positive
11/26/2019,151.360001,152.419998,151.320007,152.029999,152.029999,24620100,Positive
11/27/2019,152.330002,152.5,151.520004,152.320007,152.320007,15184400,Negative
11/29/2019,152.100006,152.300003,151.279999,151.380005,151.380005,11977300,Negative
12/2/2019,151.809998,151.830002,148.320007,149.550003,149.550003,27418400,Negative
12/3/2019,147.490005,149.429993,146.649994,149.309998,149.309998,24066000,Positive
12/4/2019,150.139999,150.179993,149.199997,149.850006,149.850006,17574700,Negative
12/5/2019,150.050003,150.320007,149.479996,149.929993,149.929993,17869100,Negative
12/6/2019,150.990005,151.869995,150.270004,151.75,151.75,16403500,Positive
12/9/2019,151.070007,152.210007,150.910004,151.360001,151.360001,16687400,Positive
12/10/2019,151.289993,151.889999,150.759995,151.130005,151.130005,16476100,Negative
12/11/2019,151.539993,151.869995,150.330002,151.699997,151.699997,18856600,Positive
12/12/2019,151.649994,153.440002,151.020004,153.240005,153.240005,24612100,Positive
12/13/2019,153,154.889999,152.830002,154.529999,154.529999,23845400,Positive
12/16/2019,155.110001,155.899994,154.820007,155.529999,155.529999,24144200,Positive
12/17/2019,155.449997,155.710007,154.449997,154.690002,154.690002,25425600,Negative
12/18/2019,154.300003,155.479996,154.179993,154.369995,154.369995,24129200,Positive
12/19/2019,154,155.770004,153.75,155.710007,155.710007,24958900,Positive
12/20/2019,157.350006,158.490005,156.289993,157.410004,157.410004,53477500,Positive
12/23/2019,158.119995,158.119995,157.270004,157.410004,157.410004,17718200,Negative
12/24/2019,157.479996,157.710007,157.119995,157.380005,157.380005,8989200,Negative
12/26/2019,157.559998,158.729996,157.399994,158.669998,158.669998,14520600,Positive
12/27/2019,159.449997,159.550003,158.220001,158.960007,158.960007,18412800,Negative
12/30/2019,158.990005,159.020004,156.729996,157.589996,157.589996,16348400,Negative
12/31/2019,156.770004,157.770004,156.449997,157.699997,157.699997,18369400,Positive
