Date,Open,High,Low,Close,Adj Close,Volume,P/N,Daily_Change,Daily_%_Change,Future_Change
8/31/2018,345.049988,345.850006,341.579987,342.790009,333.529541,3462700,Positive,-4.109985,-1.184775172,3.459991
9/4/2018,341.600006,346.320007,339.279999,346.25,336.896057,2699400,Negative ,3.459991,1.009361682,0.429993
9/5/2018,345.769989,347.25,343.160004,346.679993,337.314453,2959000,Negative ,0.429993,0.124185704,4.589996
9/6/2018,347.549988,353.350006,346.579987,351.269989,341.780457,3585900,Negative ,4.589996,1.323986412,-1.98999
9/7/2018,348.820007,350.01001,344.459991,349.279999,339.844208,3921900,Positive,-1.98999,-0.566512957,-7.420014
9/10/2018,349.48999,350.75,341.679993,341.859985,332.624664,3065500,Negative ,-7.420014,-2.124374147,3.390015
9/11/2018,339.01001,346.619995,337.309998,345.25,335.923065,2731800,Positive,3.390015,0.991638433,8.160004
9/12/2018,345,355.040009,344.609985,353.410004,343.862671,4003800,Positive,8.160004,2.363505865,2.049987
9/13/2018,356.359985,360.420013,354.299988,355.459991,345.8573,3166500,Positive,2.049987,0.580059132,4.339997
9/14/2018,356.440002,362.26001,356.100006,359.799988,350.080048,2835800,Negative ,4.339997,1.220952318,-3.839997
9/17/2018,359.279999,361.299988,354.540009,355.959991,346.34375,2554500,Negative ,-3.839997,-1.06725879,7.619996
9/18/2018,357.299988,365.809998,356.100006,363.579987,353.757874,3003500,Positive,7.619996,2.140688896,1.640014
9/19/2018,363.579987,371.230011,363.190002,365.220001,355.353638,4753400,Positive,1.640014,0.451073783,2.23999
9/20/2018,368.73999,371.730011,365.670013,367.459991,357.533081,4011100,Positive,2.23999,0.613326213,4.77002
9/21/2018,369.399994,372.570007,366.049988,372.230011,362.174255,7144000,Negative ,4.77002,1.298105948,-4.240021
9/24/2018,371,371.890015,367.329987,367.98999,358.048767,2800200,Negative ,-4.240021,-1.139086284,-0.759979
9/25/2018,369.079987,370.459991,366.880005,367.230011,357.309357,2969200,Negative ,-0.759979,-0.20652165,-2.200012
9/26/2018,367.5,368.559998,364.320007,365.029999,355.168732,2368600,Negative ,-2.200012,-0.599082846,2.360016
9/27/2018,368.399994,368.970001,364.399994,367.390015,357.464996,2355900,Positive,2.360016,0.646526589,4.509979
9/28/2018,368.630005,374.220001,366.220001,371.899994,361.853149,3600500,Positive,4.509979,1.227572557,10.390015
10/1/2018,375.160004,383.209991,375,382.290009,371.962463,4755700,Negative ,10.390015,2.793765842,4.079986
10/2/2018,380.850006,388.619995,379.769989,386.369995,375.932251,4622600,Negative ,4.079986,1.067248922,5.929993
10/3/2018,388.899994,394.279999,386.690002,392.299988,381.702026,4794300,Negative ,5.929993,1.534796459,-2.309998
10/4/2018,390.73999,391.089996,385.290009,389.98999,379.454437,3822300,Negative ,-2.309998,-0.588834583,-3.519989
10/5/2018,389,392.390015,383.029999,386.470001,376.029572,2899700,Negative ,-3.519989,-0.902584448,-0.700012
10/8/2018,383.839996,386.730011,377.350006,385.769989,375.34845,3324000,Positive,-0.700012,-0.181129712,-0.329987
10/9/2018,384.369995,386.820007,381.140015,385.440002,375.027374,2862700,Negative ,-0.329987,-0.085539832,-17.970001
10/10/2018,382.959991,383.799988,367.089996,367.470001,357.542816,6033100,Negative ,-17.970001,-4.662204469,-9.360016
10/11/2018,363.440002,369.850006,355.100006,358.109985,348.435669,6266800,Negative ,-9.360016,-2.547151053,2
10/12/2018,366.01001,367.119995,352.26001,360.109985,350.381653,5509700,Negative ,2,0.558487639,-1.22998
10/15/2018,359.459991,362.549988,355.5,358.880005,349.184906,2979800,Negative ,-1.22998,-0.341556761,9.369995
10/16/2018,360.450012,368.570007,358.549988,368.25,358.301758,2822500,Positive,9.369995,2.61089915,-2.75
10/17/2018,368,368.5,362.700012,365.5,355.626038,2238200,Negative ,-2.75,-0.746775289,-6.149994
10/18/2018,364.820007,367.76001,356.76001,359.350006,349.642212,3254900,Negative ,-6.149994,-1.682624897,-3.089996
10/19/2018,359.799988,359.869995,354.209991,356.26001,346.635681,3491600,Negative ,-3.089996,-0.859884778,-0.279999
10/22/2018,357.850006,358.76001,352.459991,355.980011,346.363251,2263500,Negative ,-0.279999,-0.078594002,-5.930023
10/23/2018,349.5,353.559998,342.829987,350.049988,340.593445,4389600,Positive,-5.930023,-1.665830332,4.600006
10/24/2018,361.589996,364.600006,351.690002,354.649994,345.069153,8442600,Negative ,4.600006,1.314099745,9.119995
10/25/2018,357.299988,364.390015,354.970001,363.769989,353.94278,4003500,Positive,9.119995,2.571548049,-4.5
10/26/2018,360.700012,363.299988,354.119995,359.269989,349.564362,4073000,Negative ,-4.5,-1.237045423,-23.679993
10/29/2018,360.549988,361.709991,328.630005,335.589996,326.524078,7462000,Negative ,-23.679993,-6.591141405,14.320008
10/30/2018,330.350006,351.049988,329.769989,349.910004,340.457214,5774000,Positive,14.320008,4.267114089,4.949981
10/31/2018,352.51001,363.410004,352.51001,354.859985,345.273468,4175600,Positive,4.949981,1.414644035,8.210022
11/1/2018,357.470001,364.570007,353.200012,363.070007,353.261688,3760700,Positive,8.210022,2.313594755,-5.320007
11/2/2018,366.970001,371.540009,356.76001,357.75,348.085419,4029800,Negative ,-5.320007,-1.465284077,4.230011
11/5/2018,359.76001,363.290009,356.480011,361.980011,352.201172,2253900,Positive,4.230011,1.182393012,4.48999
11/6/2018,362.410004,368.440002,362.109985,366.470001,356.569855,2471900,Positive,4.48999,1.240397222,5.549988
11/7/2018,367.640015,372.850006,359.5,372.019989,361.96991,4015300,Positive,5.549988,1.51444538,-1.25
11/8/2018,369.329987,373.700012,365.549988,370.769989,362.419586,2751800,Positive,-1.25,-0.336003451,-1.429993
11/9/2018,367.829987,371,366.119995,369.339996,361.021759,2590300,Negative ,-1.429993,-0.385681971,-12.309997
11/12/2018,370.209991,370.480011,355.98999,357.029999,348.989044,3088700,Negative ,-12.309997,-3.332971553,-7.519989
