tweetdate,compound,neg,neu,pos
2019-03-24,1.8727000000000003,0.251,1.153,1.595
2019-03-25,3.5041,0.491,6.657,1.851
2019-03-26,1.1649999999999996,1.2540000000000002,12.585999999999999,2.159
2019-03-27,-0.3360999999999999,0.9059999999999999,9.197000000000001,0.896
2019-03-28,-2.2745000000000006,1.595,10.25,1.155
2019-03-29,2.554,1.224,8.957,2.819
2019-03-30,1.702,0.43,3.524,1.046
2019-03-31,-0.3881,0.371,2.382,0.249
2019-04-01,-0.6922,1.301,5.779000000000001,0.922
2019-04-02,2.2833,1.39,13.232,2.379
2019-04-03,1.7090999999999998,0.177,3.2649999999999997,0.558
2019-04-04,0.4114999999999998,1.2260000000000002,6.238,2.535
2019-04-05,4.2364,1.21,15.532000000000002,3.259
2019-04-06,-2.7457999999999996,2.4190000000000005,16.189,2.3919999999999995
2019-04-07,1.9208,0.33,4.574,1.096
2019-04-08,0.7294999999999999,0.658,8.221,1.1219999999999999
2019-04-09,1.0671000000000004,1.8639999999999997,12.043999999999999,3.093
2019-04-10,3.2843999999999998,0.47,9.272,2.257
2019-04-11,1.3273000000000001,1.146,7.375,2.478
2019-04-12,-0.19410000000000005,1.3459999999999999,10.362,2.2919999999999994
2019-04-13,0.9155000000000003,1.598,12.017999999999997,3.3810000000000002
2019-04-14,1.8070000000000004,0.7749999999999999,5.548000000000001,2.677
2019-04-15,-0.47290000000000065,2.089,15.781999999999998,3.1310000000000002
2019-04-16,-0.9981000000000002,1.8159999999999998,3.708,0.476
2019-04-17,1.0737,1.135,8.522,1.342
2019-04-18,1.5030000000000001,2.6450000000000005,15.241999999999997,2.113
2019-04-19,-4.5447,2.043,12.492999999999999,1.4629999999999999
2019-04-20,1.2814,1.6350000000000002,13.09,2.2729999999999997
2019-04-21,-1.1181999999999999,1.62,9.392,1.988
2019-04-22,-1.9963999999999997,4.848,32.10499999999999,5.045999999999999
2019-04-23,2.7391,1.9369999999999998,13.794999999999998,3.269
2019-04-24,4.2964,1.3829999999999998,12.611,3.004
2019-04-25,-4.535900000000001,2.787000000000001,16.197,2.016
2019-04-26,3.6211999999999995,0.612,9.023,2.3649999999999998
2019-04-27,1.9397999999999997,0.6940000000000001,7.853999999999999,1.453
2019-04-28,0.20200000000000007,1.2,5.25,1.5500000000000003
2019-04-29,3.9037999999999995,1.015,8.127,1.8569999999999998
2019-04-30,0.6686999999999999,1.481,7.5600000000000005,1.958
2019-05-01,0.3353,5.204,57.235999999999976,5.5600000000000005
2019-05-02,6.0314,1.2640000000000002,19.642000000000003,3.0940000000000003
2019-05-03,1.8929999999999993,2.3790000000000004,15.937999999999999,2.6830000000000003
2019-05-04,3.7834000000000008,2.123,16.775,4.103
2019-05-05,4.1789000000000005,2.6519999999999997,23.489999999999995,3.8580000000000005
2019-05-06,3.7145,1.3929999999999998,9.543,3.064
2019-05-07,1.3112,0.127,1.972,0.902
2019-05-08,4.4207,2.7790000000000004,30.942000000000004,4.2780000000000005
2019-05-09,3.2056,0.379,3.565,2.0570000000000004
2019-05-10,16.0752,2.321,32.00299999999999,6.678
2019-05-11,-5.693,6.407999999999998,60.47499999999998,4.115
2019-05-12,-4.767100000000001,3.98,23.1,1.9189999999999998
2019-05-13,6.0846,2.307,22.205999999999996,4.4910000000000005
2019-05-14,9.9109,0.34500000000000003,12.852,2.804
2019-05-15,3.7855999999999996,0.394,5.769,1.8369999999999997
2019-05-16,1.3589000000000004,0.746,7.8980000000000015,1.3559999999999999
2019-05-17,0.5418000000000001,1.3980000000000001,11.332,2.2700000000000005
2019-05-18,1.943,1.0659999999999998,9.727,3.208
2019-05-19,2.9135,1.9239999999999997,13.389,2.688
2019-05-20,2.2645999999999997,1.7640000000000002,14.592999999999998,2.643
2019-05-21,6.732900000000001,0.949,11.242999999999999,3.807
2019-05-22,0.9346999999999999,3.265,27.881000000000004,3.858999999999999
2019-05-23,-2.6488999999999994,1.976,10.521,1.502
2019-05-24,7.963499999999998,1.994,20.831,5.176
2019-05-25,0.10029999999999994,1.8710000000000002,15.667000000000002,2.4619999999999997
2019-05-26,6.5175,0.4,8.677999999999999,2.9230000000000005
2019-05-27,2.8400999999999996,0.948,14.624,2.427
2019-05-28,0.9077000000000002,0.52,7.228000000000001,1.252
2019-05-29,3.2463,0.24,5.783,1.977
2019-05-30,-2.3111000000000006,2.4010000000000002,15.478000000000002,2.121
2019-05-31,0.6839,1.4629999999999999,11.043,2.495
2019-06-01,11.639899999999999,0.43300000000000005,16.959000000000003,4.607
2019-06-02,-2.3528000000000002,2.2430000000000003,10.399,2.3569999999999993
2019-06-03,5.759599999999999,1.2610000000000001,16.384,3.356
2019-06-04,0.8986000000000001,0.094,6.169,0.737
2019-06-05,3.266199999999999,1.231,11.602999999999998,2.164
2019-06-06,3.2912,0.677,8.361,1.9620000000000002
2019-06-07,-0.2111999999999996,1.2950000000000002,12.879000000000001,1.8259999999999998
2019-06-08,6.868200000000001,0.828,9.324,2.8480000000000008
2019-06-09,2.1369999999999996,2.18,23.779000000000003,3.0420000000000003
2019-06-10,1.4597000000000002,1.236,13.563,2.201
2019-06-11,4.2228,2.0160000000000005,16.346,2.636
2019-06-12,3.3212,0.688,6.601,1.713
2019-06-13,6.5061,3.258,27.737,6.0070000000000014
2019-06-14,4.7650999999999994,1.063,9.856000000000002,3.082
2019-06-15,0.9851000000000001,3.3050000000000006,29.585000000000004,4.11
2019-06-16,1.3829999999999996,2.6289999999999996,17.46,3.9109999999999996
2019-06-17,3.9886,0.313,6.401,2.287
2019-06-18,4.646000000000001,1.2,12.767000000000001,2.033
2019-06-19,3.605800000000001,0.954,10.994,3.053
2019-06-20,1.0362,0.618,4.743,0.639
2019-06-21,-2.2268,0.791,5.878000000000001,0.33199999999999996
2019-06-22,4.040100000000001,0.924,15.039000000000001,4.037999999999999
2019-06-23,2.0907,0.138,1.97,0.8920000000000001
2019-06-24,0.8529999999999999,0.8199999999999998,13.253999999999998,0.9259999999999998
2019-06-25,4.3361,0.8719999999999999,9.764,2.3640000000000003
2019-06-26,9.115599999999993,3.9659999999999993,34.11300000000001,6.920000000000001
2019-06-27,0.8121999999999999,1.9930000000000003,7.256,1.7500000000000002
2019-06-28,2.2640000000000002,0.61,4.247,1.142
2019-06-29,5.984,0.306,6.795,1.8990000000000002
2019-06-30,2.5409,0.143,3.053,0.804
2019-07-01,6.403299999999999,0.94,14.821,3.24
2019-07-02,4.955500000000001,0.5740000000000001,13.616000000000001,1.81
2019-07-03,5.751799999999999,1.189,13.004,3.8070000000000004
2019-07-04,7.482100000000002,0.273,10.282000000000002,2.4450000000000007
2019-07-05,10.198500000000001,1.4040000000000001,29.683999999999997,6.912000000000001
2019-07-06,4.917699999999999,1.155,14.337999999999997,3.507
2019-07-07,-3.4549000000000003,1.541,11.495000000000001,0.9639999999999999
2019-07-08,0.2846999999999998,0.9440000000000001,8.966,3.091
2019-07-09,4.6211,1.0430000000000001,10.312,2.644
2019-07-10,6.086499999999999,1.2820000000000003,17.662,3.0549999999999997
2019-07-11,9.906,1.9840000000000002,24.513,5.508
2019-07-12,10.9678,3.29,42.623000000000005,8.087000000000002
2019-07-13,5.115300000000002,3.3900000000000006,31.266000000000002,5.345000000000001
2019-07-14,10.850100000000003,1.375,21.851999999999997,7.773000000000001
2019-07-15,-5.4258,2.63,13.306999999999999,2.0639999999999996
2019-07-16,3.4455,0.9859999999999999,8.982,2.033
2019-07-17,-1.0109999999999997,1.691,10.268,2.039
2019-07-18,3.5107000000000004,0.9739999999999999,10.177,2.848
2019-07-19,2.6159000000000003,2.8680000000000003,18.265000000000004,3.868
2019-07-20,6.767600000000002,1.8519999999999999,24.855999999999995,4.29
2019-07-21,4.0016,1.0990000000000002,6.670999999999999,2.23
2019-07-22,-7.9557,3.4010000000000007,16.020000000000003,1.5770000000000002
2019-07-23,3.8703000000000003,1.901,13.841999999999999,4.257999999999999
2019-07-24,2.6564999999999994,3.106,27.341999999999995,3.5530000000000004
2019-07-25,10.281500000000003,1.225,16.94,7.835999999999999
2019-07-26,4.7608999999999995,1.464,11.790000000000001,2.744
2019-07-27,-2.9517000000000007,2.332,8.531,1.138
2019-07-28,0.9196999999999999,2.3249999999999997,17.976,3.699
2019-07-29,3.1289000000000002,2.1700000000000004,18.201000000000004,3.627
2019-07-30,3.2927,2.4480000000000004,22.612000000000002,3.942000000000001
2019-07-31,1.2279999999999998,1.8170000000000002,14.883000000000001,2.299
2019-08-01,4.073300000000001,0.7959999999999999,13.244000000000002,1.9609999999999999
2019-08-02,6.3934,0.7990000000000002,8.950999999999999,3.2520000000000002
2019-08-03,-0.018399999999999816,1.77,10.643999999999998,2.587
2019-08-04,0.6415000000000001,0.853,6.082000000000001,2.0660000000000003
2019-08-05,-3.7781000000000002,2.286,7.542,1.173
2019-08-06,1.2609,1.516,13.393999999999998,3.0909999999999997
2019-08-07,2.0526999999999997,2.306,16.063000000000002,2.6329999999999996
2019-08-08,3.259,1.749,13.410999999999998,2.838
2019-08-09,-0.005400000000000071,1.098,7.091,0.811
2019-08-10,-0.5264,1.6560000000000001,8.087,1.256
2019-08-11,0.7369,0.319,4.182,0.5
2019-08-12,4.403499999999999,1.076,14.017999999999999,3.906000000000001
2019-08-13,-1.0088,3.1319999999999997,32.190999999999995,3.6760000000000006
2019-08-14,6.0017000000000005,2.5209999999999995,17.979,4.499999999999999
2019-08-15,-0.9347999999999995,3.3580000000000005,24.732,4.907000000000002
2019-08-16,6.755800000000001,1.388,19.569,4.045
2019-08-17,6.833000000000001,2.432,25.910999999999994,5.656000000000001
2019-08-18,1.7564,1.229,9.585,3.187
2019-08-19,4.3264,1.991,13.400000000000002,3.6090000000000004
2019-08-20,5.9674999999999985,2.4959999999999996,25.604,6.899000000000001
2019-08-21,5.9811000000000005,2.0549999999999997,17.802000000000003,4.145000000000001
2019-08-22,7.8207,0.46499999999999997,7.21,4.325
2019-08-23,10.828700000000003,2.528,36.071000000000005,7.403
2019-08-24,10.6887,1.6569999999999998,26.204000000000008,7.139
2019-08-25,10.712000000000002,2.1959999999999997,27.512999999999998,7.2890000000000015
2019-08-26,4.7409,0.489,8.941,3.5700000000000003
2019-08-27,4.206300000000001,1.8599999999999999,14.198,2.9379999999999997
2019-08-28,2.5107999999999997,1.217,11.521999999999998,2.261
2019-08-29,-0.3223,1.472,11.741999999999999,1.788
2019-08-30,1.7335999999999998,1.6320000000000001,19.246000000000002,3.1229999999999998
2019-08-31,20.385999999999992,2.498,47.013999999999996,11.487000000000004
2019-09-01,-1.0080000000000005,2.9650000000000003,28.402000000000005,2.6319999999999997
2019-09-02,7.733599999999999,2.389,25.423999999999996,5.183
2019-09-03,-0.2571999999999998,1.9050000000000002,18.32,1.7720000000000002
2019-09-04,0.9042,2.466,19.695000000000004,2.842
2019-09-05,1.6247999999999996,2.4379999999999997,23.785,3.777
2019-09-06,5.791,1.6089999999999998,20.445,3.946000000000001
2019-09-07,3.8576000000000006,2.271,20.028999999999996,4.6979999999999995
2019-09-08,1.5619,0.298,7.553,1.148
2019-09-09,9.6565,2.443,28.150000000000002,5.4079999999999995
2019-09-10,7.905000000000001,1.814,19.394,4.789
2019-09-11,15.050399999999996,1.123,25.237000000000002,6.639000000000001
2019-09-12,5.8034,0.531,22.142,3.327
2019-09-13,3.9379,1.0779999999999998,12.062999999999999,2.8579999999999997
2019-09-14,7.2951,1.256,14.152999999999997,7.5920000000000005
2019-09-15,3.0837999999999997,1.1909999999999998,13.754999999999997,3.0549999999999993
2019-09-16,3.975,2.1690000000000005,23.975,4.86
2019-09-17,0.7916999999999996,0.979,9.100999999999999,1.9200000000000002
2019-09-18,8.698,2.793,33.61,6.598999999999999
2019-09-19,1.0224000000000002,1.129,4.246,1.6260000000000001
2019-09-20,5.512399999999999,0.637,12.363,2.9989999999999997
2019-09-21,-1.625,1.7629999999999997,15.360999999999997,1.876
2019-09-22,2.5821000000000005,1.286,15.069999999999999,2.6430000000000002
2019-09-23,1.4159000000000002,1.02,10.046999999999999,1.9320000000000002
2019-09-24,1.8310999999999993,1.861,14.515,3.624
2019-09-25,2.7552,2.023,31.061000000000003,3.9160000000000004
2019-09-26,0.38139999999999996,5.23,43.439,6.332999999999999
2019-09-27,-4.1043,2.193,20.664,1.1440000000000001
2019-09-28,3.0583,2.0020000000000002,14.854000000000001,3.144
2019-09-29,-0.013800000000000368,3.9490000000000003,53.355000000000004,4.695
2019-09-30,3.7847,2.1630000000000003,29.305000000000003,3.5339999999999994
2019-10-01,7.683300000000001,1.254,24.411999999999995,4.336
2019-10-02,1.9804,2.286,17.817,2.8979999999999992
2019-10-03,5.8722,3.2160000000000006,32.534000000000006,6.247999999999998
2019-10-04,5.0252,2.2560000000000002,29.805999999999997,3.9350000000000005
2019-10-05,1.0811000000000002,4.157000000000001,36.055,4.788000000000001
2019-10-06,5.417799999999999,2.6450000000000005,36.564,4.791000000000001
2019-10-07,-0.9080999999999999,2.413,20.726,2.8599999999999994
2019-10-08,10.4707,3.186,40.73800000000001,7.074
2019-10-09,0.7988999999999999,4.672,38.722,5.6080000000000005
2019-10-10,-4.451100000000001,2.662,19.322000000000003,2.0140000000000002
2019-10-11,11.184600000000005,3.5509999999999997,40.04099999999999,8.405999999999997
2019-10-12,0.9983999999999997,2.8089999999999997,22.662,2.53
2019-10-13,-0.6775000000000001,2.4800000000000004,18.327,3.1929999999999996
2019-10-14,1.7001999999999997,2.129,28.177,3.6910000000000003
2019-10-15,-0.0810000000000003,1.57,11.144,2.286
2019-10-16,2.024,3.088,17.412,4.497
2019-10-17,4.0751,3.8300000000000005,23.70199999999999,4.468
2019-10-18,2.6292,2.199,17.513,2.287
2019-10-19,-0.14469999999999905,4.368999999999999,44.16100000000001,6.467000000000001
2019-10-20,2.9365,1.168,18.063,2.769
2019-10-21,4.3427999999999995,0.649,14.691,2.6590000000000003
2019-10-22,3.8092,2.674,32.98,5.344000000000001
2019-10-23,4.8834,3.2260000000000004,38.715999999999994,5.058999999999999
2019-10-24,2.6980999999999997,1.148,12.416999999999998,1.4340000000000002
2019-10-25,6.045500000000001,2.819,32.502,6.6770000000000005
2019-10-26,3.0241,3.2849999999999997,28.095999999999997,4.62
2019-10-27,2.3299000000000003,0.257,5.411,1.3319999999999999
2019-10-28,1.3189000000000002,1.097,10.273,2.628
2019-10-29,-3.234199999999999,5.273,37.858000000000004,4.867
2019-10-30,5.169,2.1219999999999994,26.841,5.037
2019-10-31,-1.8308,3.4859999999999998,30.128000000000007,3.3860000000000006
2019-11-01,3.2218999999999993,3.097,27.60500000000001,6.292000000000001
2019-11-02,4.5243,3.3089999999999997,27.919999999999998,3.7700000000000005
2019-11-03,4.6186,2.9189999999999996,17.557000000000002,3.523
2019-11-04,-1.1342000000000014,3.291000000000001,31.388,3.321
2019-11-05,6.588800000000001,3.1060000000000003,31.266000000000002,5.627000000000001
2019-11-06,7.3077,1.4610000000000003,16.782,4.757999999999999
2019-11-07,-0.8876999999999998,1.7250000000000003,15.453000000000001,1.822
2019-11-08,1.8089000000000002,0.0,5.152,0.8480000000000001
2019-11-09,2.680200000000001,2.925,36.02800000000002,5.046
2019-11-10,6.4693000000000005,3.764,39.324999999999996,7.9110000000000005
2019-11-11,7.102500000000001,1.9310000000000003,31.156999999999993,4.9110000000000005
2019-11-12,0.6514,1.332,11.142999999999999,1.5259999999999998
2019-11-13,-2.9920999999999993,3.043,37.686,2.2730000000000006
2019-11-14,-0.3076000000000001,2.594,29.106000000000005,2.2990000000000004
2019-11-15,3.4832000000000005,1.6459999999999997,38.510999999999996,2.842
2019-11-16,8.7817,0.807,19.549,4.644
2019-11-17,2.9745999999999992,2.6529999999999996,43.907000000000004,4.438
2019-11-18,2.5475,0.949,10.994000000000002,2.0570000000000004
2019-11-19,-3.3675,3.3150000000000004,33.109,1.5760000000000003
2019-11-20,3.0530999999999997,2.4850000000000003,29.51,5.003999999999999
2019-11-21,1.0315999999999999,2.1529999999999996,30.107,2.7390000000000008
2019-11-22,0.0954999999999997,2.2590000000000003,25.486999999999995,2.2529999999999997
2019-11-23,2.8330000000000006,0.997,13.482000000000003,2.5210000000000004
2019-11-24,4.0653999999999995,3.9719999999999995,42.362,5.665999999999999
2019-11-25,5.128799999999999,0.0,8.876,2.124
2019-11-26,-0.3483000000000001,1.802,20.819,2.379
2019-11-27,3.7496,0.429,7.7669999999999995,2.803
2019-11-28,3.5187000000000004,0.113,3.3870000000000005,2.4989999999999997
2019-11-29,0.9067,0.0,2.57,0.43
2019-11-30,-0.06679999999999997,1.215,15.433999999999997,1.351
2019-12-01,-0.15239999999999995,0.517,4.224,0.259
2019-12-02,13.2769,1.7409999999999999,28.024000000000004,5.237
2019-12-03,5.5019,1.7530000000000001,26.214000000000006,5.032000000000001
2019-12-04,2.6305,1.723,26.525,2.7520000000000002
2019-12-05,3.8338,1.915,18.922,4.162999999999999
2019-12-06,-1.5385000000000004,2.009,21.729,2.2609999999999997
2019-12-07,-0.4831999999999996,4.314,37.784000000000006,3.9050000000000002
2019-12-08,-3.0904999999999996,8.139000000000001,80.96999999999998,7.891000000000001
2019-12-09,1.8111000000000002,1.523,13.911,2.567
2019-12-10,12.6403,3.5439999999999996,36.258,8.195
2019-12-11,5.1155,5.703999999999999,64.70899999999999,7.590999999999999
2019-12-12,-4.210099999999998,10.802999999999995,89.84399999999998,11.351
2019-12-13,2.0928000000000004,3.0929999999999995,22.801000000000002,4.11
2019-12-14,-2.7461,2.536,22.812999999999995,2.653
2019-12-15,-4.4442,4.009,22.896,3.094
2019-12-16,4.353000000000001,4.003,46.27499999999999,7.724
2019-12-17,7.349600000000001,1.5430000000000004,11.709,3.7470000000000003
2019-12-18,1.2767999999999995,4.264999999999999,42.509000000000015,6.230000000000001
2019-12-19,1.1779999999999995,6.507,66.99,7.502
2019-12-20,8.3278,2.088,33.351,5.561
2019-12-21,6.8938,1.205,18.248,3.5480000000000005
2019-12-22,-1.3981999999999999,0.603,7.077999999999999,0.31900000000000006
2019-12-23,-5.965199999999998,2.932,22.785999999999998,2.281
2019-12-24,1.2485,0.8379999999999999,13.804,1.3549999999999998
2019-12-25,2.9314000000000004,0.783,4.947,3.2699999999999996
2019-12-26,-9.052999999999999,3.471,16.033000000000005,1.496
2019-12-27,6.8195999999999986,1.3549999999999998,22.958000000000002,4.686
2019-12-28,4.5233,4.68,43.94800000000001,8.372000000000002
2019-12-29,-1.908,0.79,3.6620000000000004,0.548
2019-12-30,-0.02860000000000007,0.325,2.3,0.375
2019-12-31,4.643199999999999,2.3760000000000003,28.588000000000005,4.037
2020-01-01,6.6877,1.449,16.938,4.609999999999999
2020-01-02,0.26270000000000027,1.2080000000000002,13.619,2.173
2020-01-03,-4.8218000000000005,3.483000000000001,25.491,3.0230000000000006
2020-01-04,-1.3516999999999997,0.7829999999999999,5.300000000000001,0.9169999999999999
2020-01-05,0.6847000000000001,0.271,2.322,0.40599999999999997
2020-01-06,0.8846999999999999,0.5810000000000001,6.486,0.933
2020-01-07,1.9490999999999996,2.458,26.284,4.2620000000000005
2020-01-08,0.8702,0.05,1.7109999999999999,0.238
2020-01-09,2.4323999999999995,2.6929999999999996,20.821000000000005,5.486
2020-01-10,8.296500000000002,2.7840000000000003,29.027,7.188000000000001
2020-01-11,-0.8194000000000004,1.6829999999999998,12.831,1.486
2020-01-12,0.4068999999999995,2.712,24.271,4.02
2020-01-13,-1.9024,3.226,18.633000000000003,3.146
2020-01-14,0.30060000000000003,0.654,5.015000000000001,1.329
2020-01-15,8.7439,1.68,28.83300000000001,5.486000000000001
2020-01-16,6.831600000000001,0.779,15.421000000000001,3.798
2020-01-17,9.9784,1.897,30.033,6.0680000000000005
2020-01-18,7.8172999999999995,0.752,12.864,4.3839999999999995
2020-01-19,0.2486999999999998,0.8899999999999999,8.016,2.093
2020-01-20,4.165400000000001,1.7639999999999998,18.85,3.3850000000000002
2020-01-21,6.179200000000001,0.52,7.18,3.2990000000000004
2020-01-22,3.266100000000001,11.342,117.95399999999995,14.703000000000001
2020-01-23,-1.3639000000000017,2.2329999999999997,18.973000000000003,3.795
2020-01-24,-2.2252,4.887,52.443,4.670000000000001
2020-01-25,4.1397,5.115,59.70099999999999,7.184000000000002
2020-01-26,0.6956000000000004,3.585,45.60800000000001,5.806000000000001
2020-01-27,-1.0768,1.4829999999999999,18.458,1.06
2020-01-28,10.954,2.64,43.256,7.106000000000001
2020-01-29,5.055900000000001,3.0359999999999996,31.119999999999997,5.847000000000001
2020-01-30,4.766100000000002,1.9690000000000003,34.13900000000001,3.8939999999999997
2020-01-31,4.353600000000001,0.427,4.39,2.1830000000000003
